index	P(0)	P(1)	P(2)	Pw	u	v	cab	start_uni	end_uni	groups
9269	2.375	-1.1	2.625	1	0.235352	0.328125	19	145	160	
9270	2.375	-1.2	2.625	1	0.256185	0.328125	19	145	160	
9271	2.375	-1.3	2.625	1	0.277018	0.328125	19	145	160	
9272	2.375	-1.4	2.625	1	0.297852	0.328125	19	145	160	
9273	2.375	-1.5	2.625	1	0.318685	0.328125	19	145	160	
9274	2.375	-1.6	2.625	1	0.339518	0.328125	19	145	160	
9275	2.375	-1.7	2.625	1	0.360352	0.328125	19	145	160	
9276	2.375	-1.8	2.625	1	0.381185	0.328125	19	145	160	
9277	2.375	-1.9	2.625	1	0.402018	0.328125	19	145	160	
9278	2.375	-2	2.625	1	0.422852	0.328125	19	145	160	
9279	2.375	-2.1	2.625	1	0.443685	0.328125	19	145	160	
9280	2.375	-2.2	2.625	1	0.464518	0.328125	19	145	160	
9281	2.375	-2.3	2.625	1	0.485352	0.328125	19	145	160	
9282	2.5	0	2.625	1	0.00651042	0.328125	19	145	160	
9283	2.5	-0.1	2.625	1	0.0273438	0.328125	19	145	160	
9284	2.5	-0.2	2.625	1	0.0481771	0.328125	19	145	160	
9285	2.5	-0.3	2.625	1	0.0690104	0.328125	19	145	160	
9286	2.5	-0.4	2.625	1	0.0898438	0.328125	19	145	160	
9287	2.5	-0.5	2.625	1	0.110677	0.328125	19	145	160	
9288	2.5	-0.6	2.625	1	0.13151	0.328125	19	145	160	
9289	2.5	-0.7	2.625	1	0.152344	0.328125	19	145	160	
9290	2.5	-0.8	2.625	1	0.173177	0.328125	19	145	160	
9291	2.5	-0.9	2.625	1	0.19401	0.328125	19	145	160	
9292	2.5	-1	2.625	1	0.214844	0.328125	19	145	160	
9293	2.5	-1.1	2.625	1	0.235677	0.328125	19	145	160	
9294	2.5	-1.2	2.625	1	0.25651	0.328125	19	145	160	
9295	2.5	-1.3	2.625	1	0.277344	0.328125	19	145	160	
9296	2.5	-1.4	2.625	1	0.298177	0.328125	19	145	160	
9297	2.5	-1.5	2.625	1	0.31901	0.328125	19	145	160	
9298	2.5	-1.6	2.625	1	0.339844	0.328125	19	145	160	
9299	2.5	-1.7	2.625	1	0.360677	0.328125	19	145	160	
9300	2.5	-1.8	2.625	1	0.38151	0.328125	19	145	160	
9301	2.5	-1.9	2.625	1	0.402344	0.328125	19	145	160	
9302	2.5	-2	2.625	1	0.423177	0.328125	19	145	160	
9303	2.5	-2.1	2.625	1	0.44401	0.328125	19	145	160	
9304	2.5	-2.2	2.625	1	0.464844	0.328125	19	145	160	
9305	2.5	-2.3	2.625	1	0.485677	0.328125	19	145	160	
9306	2.5	-2.4	2.625	1	0.50651	0.328125	19	145	160	
9307	2.625	0	2.625	1	0.00683594	0.328125	19	145	160	
9308	2.625	-0.1	2.625	1	0.0276693	0.328125	19	145	160	
9309	2.625	-0.2	2.625	1	0.0485026	0.328125	19	145	160	
9310	2.625	-0.3	2.625	1	0.0693359	0.328125	19	145	160	
9311	2.625	-0.4	2.625	1	0.0901693	0.328125	19	145	160	
9312	2.625	-0.5	2.625	1	0.111003	0.328125	19	145	160	
9313	2.625	-0.6	2.625	1	0.131836	0.328125	19	145	160	
